from,to,weight
W00572PAPP0,W04238QNOD2,242
W00572PAPP0,W04251QNOD1,417
W00572PAPP0,W04251QNOD2,270
W00572PAPP0,W05004PNOD2,275
W00572PAPP0,W05010PAPP0,217
W00572PAPP0,W05011PAPP0,220
W00572PAPP0,W05012PAPP0,231
W00572PAPP0,W05013PAPP0,356
W00572PAPP0,W05015QAPP0,242
W00572PAPP0,W05049PBKP0,251
W00572PAPP0,W05053PNOD1,57
W00572PAPP0,W05053PNOD2,267
W00572PAPP0,W05054PNOD1,431
W00572PAPP0,W05054PNOD2,320
W00572PAPP0,W05093QAPP0,134
W00572PAPP0,W05094QNOD1,242
W00572PAPP0,W05094QNOD2,241
W00572PAPP0,W05095QNOD1,297
W00572PAPP0,W05095QNOD2,268
W00572PAPP0,W05115PNOD1,135
W00572PAPP0,W05115PNOD2,335
W00572PAPP0,W05115PNOD3,173
W00572PAPP0,W05117PAPP0,75
W00572PAPP0,W05120QAPP0,277
W00572PAPP0,W05142PAPP0,236
W00572PAPP0,W05160PAPP0,160
W00572PAPP0,W05169PAPP0,338
W00572PAPP0,W05176PSQL0,371
W00572PAPP0,W05219PAPP0,231
W00572PAPP0,W05245QNOD1,236
W00572PAPP0,W05245QNOD2,263
W00572PAPP0,W05247PNOD1,344
W00572PAPP0,W05247PNOD2,247
W00572PAPP0,W05248QAPP0,112
W00572PAPP0,W05249QAPP0,259
W00572PAPP0,W05250PAPP0,252
W00572PAPP0,W05251PAPP0,150
W00572PAPP0,W05262PAPP0,363
W00572PAPP0,W05263PAPP0,249
W00572PAPP0,W05359PCXW0,940
W00572PAPP0,W05360PCXW0,803
W00572PAPP0,W05416PPSC0,110
W00572PAPP0,W05427PCXW0,925
W00572PAPP0,W05461DAPP0,"5,573"
W00572PAPP0,W05462DSQL0,"5,655"
W00572PAPP0,W05580QAPP0,278
W00572PAPP0,W05581QSQL0,261
W00572PAPP0,W05639QNOD1,112
W00572PAPP0,W05639QNOD2,211
W00572PAPP0,W05640QAPP0,297
W00572PAPP0,W05641QAPP0,377
W00572PAPP0,W05684PAPP0,196
W00572PAPP0,W05685PAPP0,227
W00572PAPP0,W05686PNOD1,372
W00572PAPP0,W05686PNOD2,270
W00572PAPP0,W05691PAPP0,3
W00572PAPP0,W05730DAPP0,"7,505"
W00572PAPP0,W05731DSQL0,"4,711"
W00572PAPP0,W05780QAPP0,542
W00572PAPP0,W05781PAPP0,157
W00572PAPP0,W05782PAPP0,142
W00572PAPP0,W05815QAPP0,266
W00572PAPP0,W05816QSQL0,248
W00572PAPP0,W05859QAPP0,218
W00572PAPP0,W05871PAPP0,360
W00572PAPP0,W05888QAPP0,346
W00572PAPP0,W05889QAPP0,295
W00572PAPP0,W05892QAPP0,278
W00572PAPP0,W05895PSQL0,299
W00572PAPP0,W05911PCXW0,811
W00572PAPP0,W05912PCXW0,783
W00572PAPP0,W05917DSQL0,"8,632"
W00572PAPP0,W05934QAPP0,73
W00572PAPP0,W05935PAPP0,241
W00572PAPP0,W05986PAPP0,252
W00572PAPP0,W06064QAPP0,258
W00572PAPP0,W06065QAPP0,331
W00572PAPP0,W06178PFLE0,323
W00572PAPP0,W06254QAPP0,283
W00572PAPP0,W06255QSQL0,177
W00572PAPP0,W06297QNOD1,217
W00572PAPP0,W06297QNOD2,156
W00572PAPP0,W06307PSQL0,267
W00572PAPP0,W06353PCXW0,261
W00572PAPP0,W06423QSQL0,266
W00572PAPP0,W06445PNCE0,200
W00572PAPP0,W06448PSQL0,216
W00572PAPP0,W06449PNCE0,252
W00572PAPP0,W06450PNCE0,212
W00572PAPP0,W06451PNCE0,166
W00572PAPP0,W06532PAPP0,269
W00572PAPP0,W06545PNOD1,"1,123"
W00572PAPP0,W06545PNOD2,221
W00572PAPP0,W06559PAPP0,177
W00572PAPP0,W06625QAPP0,269
W00572PAPP0,W06626QAPP0,308
W00572PAPP0,W06627QNOD1,337
W00572PAPP0,W06627QNOD2,308
W00572PAPP0,W06682EAPP0,222
W00572PAPP0,W06761PSQL0,332
W00572PAPP0,W06779QAPP0,367
W00572PAPP0,W06791PAPP0,557
W00572PAPP0,Weblogic-12-Auto_0000000002,6
W00572PAPP0,WP-BTGChile-L2023_0000000003,20
W00707PFLE0,NSCL169PFAP,8
W00707PFLE0,W00928PFLE0,"1,654"
W00708PAPP0,W06791PAPP0,400
W00875DFLE0,W05691PAPP0,2
W00928PFLE0,NSCL169PFAP,11
W00928PFLE0,W00707PFLE0,329
W01345PAPP0,W06791PAPP0,389
W01605PAPP0,NSCL169PFAP,47
W01605PAPP0,W01608PNOD1,"15,818"
W01606PAPP0,L05528PNOD1,4
W01606PAPP0,L05528PNOD2,3
W01606PAPP0,W01605PAPP0,792
W01606PAPP0,W01608PNOD1,"1,164"
W01606PAPP0,W03900PMBX0,3
W01608PNOD1,L05528PNOD1,124
W01608PNOD1,L05528PNOD2,144
W01608PNOD1,W00707PFLE0,323
W01608PNOD1,W06791PAPP0,435
W01725UAPP0,NSCL169PFAP,1
W01725UAPP0,W00707PFLE0,2
W01725UAPP0,W00928PFLE0,1
W01725UAPP0,W05691PAPP0,9
W01725UAPP0,W06178PFLE0,6
W02475PAPP0,L05528PNOD1,71
W02475PAPP0,L05528PNOD2,49
W02476PAPP0,L05528PNOD1,128
W02476PAPP0,L05528PNOD2,69
W02476PAPP0,W06791PAPP0,281
W02509PAPP0,W00707PFLE0,1
W02509PAPP0,W05691PAPP0,3
W02509PAPP0,W06545PNOD1,"5,745"
W02509PAPP0,W06791PAPP0,350
W02510PAPP1,W02509PAPP0,24
W02510PAPP1,W05691PAPP0,3
W02510PAPP1,W06545PNOD1,"5,658"
W02561PAPP0,W00571PAPP0,208
W02561PAPP0,W00572PAPP0,218
W02561PAPP0,W03900PMBX0,3
W02763PAPP1,NSCL169PFAP,2
W02763PAPP1,W00707PFLE0,3
W02763PAPP1,W02764PNOD2,"2,715"
W02763PAPP1,W03900PMBX0,224
W02763PAPP1,W05053PNOD1,1
W02763PAPP1,W05416PPSC0,2
W02763PAPP1,W05691PAPP0,5
W02763PAPP1,W06791PAPP0,290
W02763PAPP2,NSCL169PFAP,1
W02763PAPP2,W00707PFLE0,3
W02763PAPP2,W02763PAPP1,1
W02763PAPP2,W02764PNOD2,"4,104"
W02763PAPP2,W03900PMBX0,124
W02763PAPP2,W05053PNOD1,3
W02763PAPP2,W05691PAPP0,5
W02763PAPP2,W06791PAPP0,473
W02764PNOD2,L05528PNOD1,6
W02764PNOD2,L05528PNOD2,4
W02764PNOD2,W02764PNOD2,"1,087"
W02764PNOD2,W02764PNOD3,"1,043"
W02764PNOD2,W02894QNOD2,1
W02764PNOD2,W03210DSQL0,13
W02764PNOD2,W03211DSQL0,2
W02764PNOD2,W03537QSQL0,1
W02764PNOD2,W03900PMBX0,5
W02764PNOD2,W05247PNOD2,1
W02764PNOD2,W05686PNOD1,6
W02764PNOD2,W06307PSQL0,3
W02764PNOD3,W02764PNOD2,4
W02764PNOD3,W02764PNOD3,3
W02764PNOD3,W03900PMBX0,1
W02764PNOD3,W06791PAPP0,443
W02823PAPP0,L05528PNOD1,82
W02823PAPP0,L05528PNOD2,92
W02823PAPP0,W02825PNOD1,11
W02824PAPP0,W05691PAPP0,3
W02824PAPP0,W06791PAPP0,473
W02825PNOD1,W02765PSQL0,1
W02825PNOD1,W02823PAPP0,15
W02825PNOD1,W02825PNOD1,"3,905"
W02825PNOD2,W02825PNOD1,4
W02857PAPP0,L03087PAPP0,341
W02857PAPP0,W00707PFLE0,11
W02857PAPP0,W02975PAPP0,1
W02857PAPP0,W03212DAPP0,4
W02857PAPP0,W03804QAPP0,1
W02857PAPP0,W03900PMBX0,1
W02857PAPP0,W04048QAPP0,4
W02857PAPP0,W04049PAPP0,17
W02857PAPP0,W04050PAPP0,19
W02857PAPP0,W04051PAPP0,10
W02857PAPP0,W05640QAPP0,2
W02857PAPP0,W05641QAPP0,4
W02857PAPP0,W05691PAPP0,1
W02857PAPP0,W05730DAPP0,4
W02857PAPP0,W05888QAPP0,14
W02857PAPP0,W05889QAPP0,11
W02872PAPP0,L04160PAPP0,3
W02872PAPP0,W05691PAPP0,2
W02872PAPP0,W06791PAPP0,480
W02894QNOD1,W05691PAPP0,7
W02894QNOD2,W05691PAPP0,11
W02895QAPP0,W05691PAPP0,1
W02896QAPP0,W05691PAPP0,1
W02897UAPP0,W05691PAPP0,8
W02952QNOD1,W05691PAPP0,25
W02952QNOD2,W05691PAPP0,14
W02954QAPP0,W05691PAPP0,8
W02957EAPP0,NSCL169PFAP,1
W02957EAPP0,S02969PAPP0,"9,389"
W02957EAPP0,W00707PFLE0,3
W02957EAPP0,W05416PPSC0,7
W02957EAPP0,W05639QNOD1,7
W02957EAPP0,W05691PAPP0,4
W02957EAPP0,W06791PAPP0,407
W02975PAPP0,NSCL047PMBX,7
W02975PAPP0,NSCL169PFAP,63
W02975PAPP0,W00707PFLE0,326
W02975PAPP0,W03900PMBX0,5
W02975PAPP0,W05691PAPP0,4
W03014PAPP0,L03074PAPP0,"1,120"
W03014PAPP0,L03075PAPP0,"8,248"
W03014PAPP0,L05528PNOD1,416
W03014PAPP0,L05528PNOD2,214
W03014PAPP0,W00707PFLE0,335
W03014PAPP0,W03015PAPP0,487
W03014PAPP0,W03073PNOD1,"1,062"
W03014PAPP0,W05686PNOD1,441
W03015PAPP0,L03074PAPP0,777
W03015PAPP0,L03075PAPP0,"1,554"
W03015PAPP0,NSCL169PFAP,7
W03015PAPP0,W00707PFLE0,341
W03015PAPP0,W03014PAPP0,4
W03015PAPP0,W03022PNOD1,378
W03015PAPP0,W03073PNOD1,716
W03015PAPP0,W05691PAPP0,3
W03015PAPP0,W06791PAPP0,485
W03022PNOD1,NSCL169PFAP,1
W03022PNOD1,S03018PAPP0,"1,823"
W03022PNOD1,S03019PAPP0,"1,810"
W03022PNOD1,W00707PFLE0,343
W03022PNOD1,W03022PNOD1,"5,664"
W03022PNOD1,W03022PNOD2,"5,248"
W03022PNOD2,NSCL169PFAP,1
W03022PNOD2,W00707PFLE0,337
W03022PNOD2,W03022PNOD1,"2,444"
W03022PNOD2,W03022PNOD2,"1,657"
W03022PNOD2,W05691PAPP0,2
W03059PAPP0,NSCL169PFAP,5
W03059PAPP0,W00707PFLE0,335
W03060PAPP0,W06791PAPP0,481
W03066UAPP0,W05691PAPP0,14
W03072USQL0,W05691PAPP0,7
W03073PNOD1,W03073PNOD1,"3,200"
W03073PNOD2,W03073PNOD1,1
W03095PNOD1,W03095PNOD1,"3,428"
W03095PNOD1,W03095PNOD2,170
W03095PNOD1,W06791PAPP0,318
W03095PNOD2,W03095PNOD1,1
W03095PNOD2,W03095PNOD2,"2,987"
W03095PNOD2,W05691PAPP0,2
W03095PNOD2,W06791PAPP0,479
W03096PAPP0,W03095PNOD1,"3,588"
W03096PAPP0,W05691PAPP0,3
W03096PAPP0,W06791PAPP0,491
W03097PAPP0,W03095PNOD1,264
W03097PAPP0,W05691PAPP0,3
W03107QAPP0,W05691PAPP0,6
W03108QAPP0,W05691PAPP0,10
W03110QNOD1,W05416PPSC0,2
W03110QNOD1,W05691PAPP0,6
W03110QNOD2,W05416PPSC0,3
W03110QNOD2,W05691PAPP0,13
W03139PAPP0,W02764PNOD2,"1,519"
W03139PAPP0,W03900PMBX0,1
W03139PAPP0,W05054PNOD1,"1,481"
W03139PAPP0,W05247PNOD2,"1,317"
W03139PAPP0,W05686PNOD1,"1,391"
W03156PNOD1,W03156PNOD1,314
W03156PNOD1,W05691PAPP0,1
W03156PNOD1,W06791PAPP0,326
W03156PNOD2,W03156PNOD2,"2,525"
W03156PNOD2,W06791PAPP0,413
W03157PAPP0,L05528PNOD1,69
W03157PAPP0,L05528PNOD2,117
W03157PAPP0,W03156PNOD1,16
W03157PAPP0,W03158PAPP0,721
W03157PAPP0,W03900PMBX0,54
W03157PAPP0,W05011PAPP0,2
W03157PAPP0,W05691PAPP0,2
W03158PAPP0,L05528PNOD2,2
W03158PAPP0,W03156PNOD1,"1,708"
W03158PAPP0,W03157PAPP0,23
W03209DAPP0,W00707PFLE0,1
W03209DAPP0,W05691PAPP0,2
W03210DSQL0,W05691PAPP0,13
W03212DAPP0,L04011PAPP0,1
W03453PNOD1,W03453PNOD1,"2,669"
W03453PNOD1,W03453PNOD2,317
W03453PNOD1,W06791PAPP0,428
W03453PNOD2,W03453PNOD1,2
W03453PNOD2,W03453PNOD2,552
W03453PNOD2,W05691PAPP0,3
W03537QSQL0,W05691PAPP0,2
W03807PAPP0,W03900PMBX0,2
W03807PAPP0,W05691PAPP0,2
W03807PAPP0,W06791PAPP0,243
W03866QNOD1,NSCL169PFAP,11
W03866QNOD1,W00707PFLE0,10
W03866QNOD1,W00928PFLE0,7
W03866QNOD1,W05691PAPP0,23
W03866QNOD1,W06178PFLE0,20
W03866QNOD2,W05691PAPP0,15
W03869PNOD1,W03869PNOD1,"2,659"
W03869PNOD1,W05691PAPP0,3
W03869PNOD2,W00707PFLE0,6
W03869PNOD2,W03869PNOD1,1
W03869PNOD2,W03869PNOD2,449
W03869PNOD2,W04051PAPP0,1
W03869PNOD2,W05691PAPP0,7
W03900PMBX0,L04134PAPP0,"2,075"
W03900PMBX0,W05691PAPP0,2
W03900PMBX0,W06791PAPP0,370
W03926PAPP0,L05528PNOD1,370
W03926PAPP0,L05528PNOD2,192
W03926PAPP0,W01608PNOD1,784
W03926PAPP0,W02764PNOD2,6
W03926PAPP0,W04150PSQL0,43
W03926PAPP0,W05686PNOD1,7
W04009PAPP0,L05528PNOD1,"1,000"
W04009PAPP0,L05528PNOD2,957
W04009PAPP0,W01608PNOD1,6
W04009PAPP0,W02764PNOD2,7
W04009PAPP0,W02825PNOD1,6
W04009PAPP0,W03869PNOD2,3
W04009PAPP0,W03900PMBX0,25
W04009PAPP0,W04013PSQL0,"2,308"
W04013PSQL0,W06791PAPP0,260
W04048QAPP0,L04011PAPP0,2
W04048QAPP0,NSCL169PFAP,4
W04048QAPP0,W00707PFLE0,4
W04048QAPP0,W00928PFLE0,1
W04048QAPP0,W05691PAPP0,6
W04048QAPP0,W06178PFLE0,1
W04049PAPP0,L05528PNOD1,"2,767"
W04049PAPP0,L05528PNOD2,"1,153"
W04049PAPP0,NSCL138PAPP,116
W04049PAPP0,NSCL139PAPP,9
W04049PAPP0,NSCL169PFAP,7
W04049PAPP0,W00707PFLE0,82
W04049PAPP0,W01608PNOD1,3
W04049PAPP0,W02764PNOD2,30
W04049PAPP0,W02823PAPP0,3
W04049PAPP0,W02825PNOD1,16
W04049PAPP0,W03095PNOD1,1
W04049PAPP0,W03158PAPP0,26
W04049PAPP0,W03453PNOD2,646
W04049PAPP0,W03869PNOD2,253
W04049PAPP0,W03900PMBX0,50
W04049PAPP0,W04009PAPP0,2
W04049PAPP0,W04048QAPP0,5
W04049PAPP0,W04051PAPP0,1
W04049PAPP0,W04150PSQL0,12
W04049PAPP0,W05176PSQL0,8
W04049PAPP0,W05247PNOD2,3
W04049PAPP0,W05686PNOD1,17
W04049PAPP0,W06559PAPP0,57
W04050PAPP0,L05528PNOD1,"1,816"
W04050PAPP0,L05528PNOD2,"1,992"
W04050PAPP0,NSCL138PAPP,58
W04050PAPP0,NSCL139PAPP,2
W04050PAPP0,NSCL169PFAP,49
W04050PAPP0,W00707PFLE0,111
W04050PAPP0,W01608PNOD1,3
W04050PAPP0,W02764PNOD2,42
W04050PAPP0,W02823PAPP0,3
W04050PAPP0,W02825PNOD1,21
W04050PAPP0,W03158PAPP0,1
W04050PAPP0,W03869PNOD2,254
W04050PAPP0,W03900PMBX0,48
W04050PAPP0,W04009PAPP0,5
W04050PAPP0,W04049PAPP0,8
W04050PAPP0,W04051PAPP0,4
W04050PAPP0,W04150PSQL0,8
W04050PAPP0,W05247PNOD2,3
W04050PAPP0,W05686PNOD1,20
W04050PAPP0,W05691PAPP0,4
W04050PAPP0,W06559PAPP0,51
W04050PAPP0,W06791PAPP0,405
W04051PAPP0,L05528PNOD1,169
W04051PAPP0,L05528PNOD2,210
W04051PAPP0,NSCL169PFAP,4
W04051PAPP0,W00707PFLE0,30
W04051PAPP0,W02764PNOD2,3
W04051PAPP0,W02825PNOD1,7
W04051PAPP0,W03453PNOD2,334
W04051PAPP0,W03869PNOD2,26
W04051PAPP0,W03900PMBX0,7
W04150PSQL0,L05528PNOD1,156
W04150PSQL0,L05528PNOD2,225
W04150PSQL0,W01608PNOD1,860
W04150PSQL0,W02764PNOD2,147
W04150PSQL0,W03900PMBX0,5
W04150PSQL0,W05691PAPP0,1
W04150PSQL0,W06791PAPP0,397
W04158PAPP0,L04160PAPP0,385
W04158PAPP0,L05528PNOD1,3
W04158PAPP0,L05528PNOD2,1
W04158PAPP0,W02764PNOD2,2
W04158PAPP0,W02825PNOD1,1
W04158PAPP0,W02872PAPP0,6
W04158PAPP0,W05142PAPP0,9
W04158PAPP0,W05247PNOD2,2
W04158PAPP0,W05686PNOD1,3
W04158PAPP0,W05691PAPP0,1
W04158PAPP0,W06791PAPP0,427
W04165PAPP0,W05691PAPP0,3
W04165PAPP0,W06791PAPP0,379
W04181PNOD1,W04181PNOD1,"1,229"
W04181PNOD1,W04181PNOD2,6
W04181PNOD1,W05691PAPP0,1
W04181PNOD2,W04181PNOD1,2
W04181PNOD2,W05691PAPP0,1
W04181PNOD2,W06791PAPP0,422
W04227QAPP0,L04011PAPP0,3
W04227QAPP0,W05691PAPP0,11
W04228QSQL0,W05691PAPP0,8
W04238QNOD1,W05691PAPP0,7
W04238QNOD2,W05691PAPP0,1
W04251QNOD1,W05691PAPP0,5
W04251QNOD2,W05691PAPP0,10
W05004PNOD1,L02694PAPP0,78
W05004PNOD1,L05528PNOD1,635
W05004PNOD1,L05528PNOD2,463
W05004PNOD1,L06392PAPP0,1
W05004PNOD1,NSCL169PFAP,403
W05004PNOD1,W00707PFLE0,696
W05004PNOD1,W01608PNOD1,2
W05004PNOD1,W02764PNOD2,73
W05004PNOD1,W02825PNOD1,4
W05004PNOD1,W03059PAPP0,114
W05004PNOD1,W03095PNOD1,3
W05004PNOD1,W03139PAPP0,6
W05004PNOD1,W03453PNOD2,10
W05004PNOD1,W03869PNOD2,24
W05004PNOD1,W03900PMBX0,178
W05004PNOD1,W04181PNOD1,"53,088"
W05004PNOD1,W05004PNOD1,"14,848"
W05004PNOD1,W05004PNOD2,415
W05004PNOD1,W05054PNOD1,2
W05004PNOD1,W05686PNOD1,99
W05004PNOD1,W05895PSQL0,63
W05004PNOD1,W06545PNOD1,285
W05004PNOD1,W06791PAPP0,671
W05004PNOD2,W05004PNOD1,10
W05010PAPP0,L05528PNOD1,3
W05010PAPP0,L05528PNOD2,2
W05010PAPP0,W05691PAPP0,3
W05010PAPP0,W06791PAPP0,313
W05011PAPP0,L02701PAPP0,1
W05011PAPP0,L05528PNOD1,104
W05011PAPP0,L05528PNOD2,491
W05011PAPP0,L06036PAPP0,20
W05011PAPP0,L06284PAPP0,12
W05011PAPP0,W02764PNOD2,"1,496"
W05011PAPP0,W02825PNOD1,52
W05011PAPP0,W03157PAPP0,13
W05011PAPP0,W03158PAPP0,12
W05011PAPP0,W03210DSQL0,94
W05011PAPP0,W03453PNOD2,28
W05011PAPP0,W05004PNOD1,14
W05011PAPP0,W05013PAPP0,2
W05011PAPP0,W05015QAPP0,3
W05011PAPP0,W05054PNOD1,213
W05011PAPP0,W05247PNOD2,51
W05011PAPP0,W05686PNOD1,225
W05011PAPP0,W05691PAPP0,4
W05011PAPP0,W06448PSQL0,5
W05011PAPP0,W06451PNCE0,12
W05011PAPP0,W06545PNOD1,220
W05011PAPP0,W06791PAPP0,276
W05013PAPP0,L02694PAPP0,3
W05013PAPP0,L05528PNOD1,207
W05013PAPP0,L05528PNOD2,94
W05013PAPP0,L06036PAPP0,17
W05013PAPP0,W02764PNOD2,969
W05013PAPP0,W03157PAPP0,23
W05013PAPP0,W05004PNOD1,20
W05013PAPP0,W05011PAPP0,2
W05013PAPP0,W05015QAPP0,23
W05013PAPP0,W05247PNOD2,163
W05013PAPP0,W05686PNOD1,97
W05015QAPP0,W05013PAPP0,4
W05015QAPP0,W05169PAPP0,5
W05049PBKP0,W03900PMBX0,4
W05049PBKP0,W05691PAPP0,4
W05049PBKP0,W06791PAPP0,320
W05053PNOD1,L05528PNOD1,259
W05053PNOD1,L05528PNOD2,76
W05053PNOD1,NSCL169PFAP,253
W05053PNOD1,W02764PNOD2,178
W05053PNOD1,W03900PMBX0,1
W05053PNOD1,W05053PNOD1,"2,333"
W05053PNOD1,W05053PNOD2,6
W05053PNOD1,W05054PNOD1,"14,083"
W05053PNOD2,W05054PNOD1,697
W05053PNOD2,W06791PAPP0,391
W05054PNOD1,W05054PNOD1,"3,425"
W05054PNOD1,W05054PNOD2,5
W05054PNOD2,W05054PNOD1,3
W05093QAPP0,W05691PAPP0,10
W05094QNOD1,L04011PAPP0,"1,033"
W05094QNOD1,W05691PAPP0,18
W05094QNOD2,W05691PAPP0,16
W05095QNOD1,W05416PPSC0,5
W05095QNOD1,W05691PAPP0,10
W05095QNOD2,W05691PAPP0,7
W05115PNOD1,L05528PNOD1,672
W05115PNOD1,L05528PNOD2,370
W05115PNOD1,S03018PAPP0,"5,281"
W05115PNOD1,S03019PAPP0,"5,281"
W05115PNOD1,W00707PFLE0,125
W05115PNOD1,W03022PNOD1,158
W05115PNOD1,W05115PNOD1,"1,239"
W05115PNOD1,W05115PNOD2,160
W05115PNOD1,W05115PNOD3,18
W05115PNOD1,W05686PNOD1,21
W05115PNOD2,W00707PFLE0,3
W05115PNOD2,W03022PNOD1,4
W05115PNOD2,W05115PNOD1,199
W05115PNOD2,W05115PNOD2,4
W05115PNOD2,W05115PNOD3,40
W05115PNOD2,W06791PAPP0,476
W05115PNOD3,W05115PNOD1,128
W05115PNOD3,W05115PNOD2,12
W05120QAPP0,W05691PAPP0,14
W05120QAPP0,W06545PNOD1,419
W05142PAPP0,L04160PAPP0,3
W05142PAPP0,W02872PAPP0,8
W05142PAPP0,W03900PMBX0,8
W05142PAPP0,W04181PNOD1,"19,730"
W05142PAPP0,W06791PAPP0,499
W05160PAPP0,W05691PAPP0,9
W05176PSQL0,W06791PAPP0,470
W05245QNOD1,W05691PAPP0,12
W05245QNOD2,W05691PAPP0,13
W05247PNOD1,W05691PAPP0,3
W05247PNOD2,NSCL169PFAP,1
W05247PNOD2,W00707PFLE0,1
W05247PNOD2,W05247PNOD1,173
W05247PNOD2,W05247PNOD2,393
W05248QAPP0,W05691PAPP0,11
W05249QAPP0,W05691PAPP0,12
W05250PAPP0,W05247PNOD2,420
W05251PAPP0,W05247PNOD2,514
W05262PAPP0,W05691PAPP0,3
W05262PAPP0,W06791PAPP0,360
W05263PAPP0,W05691PAPP0,1
W05359PCXW0,W05262PAPP0,87
W05359PCXW0,W05263PAPP0,92
W05359PCXW0,W05360PCXW0,"1,735"
W05359PCXW0,W05691PAPP0,5
W05359PCXW0,W05911PCXW0,"1,131"
W05359PCXW0,W05912PCXW0,"1,100"
W05359PCXW0,W06791PAPP0,441
W05360PCXW0,W05262PAPP0,35
W05360PCXW0,W05263PAPP0,65
W05360PCXW0,W05359PCXW0,14
W05360PCXW0,W05911PCXW0,737
W05360PCXW0,W05912PCXW0,739
W05360PCXW0,W06791PAPP0,251
W05416PPSC0,W06791PAPP0,352
W05427PCXW0,W05911PCXW0,496
W05427PCXW0,W05912PCXW0,499
W05427PCXW0,W06545PNOD1,52
W05427PCXW0,W06791PAPP0,360
W05461DAPP0,W05416PPSC0,3
W05461DAPP0,W05691PAPP0,2
W05462DSQL0,W05691PAPP0,4
W05580QAPP0,L05528PNOD1,190
W05580QAPP0,L05528PNOD2,95
W05580QAPP0,W05691PAPP0,8
W05581QSQL0,W05691PAPP0,9
W05639QNOD1,W05691PAPP0,17
W05639QNOD2,W05691PAPP0,12
W05640QAPP0,W05691PAPP0,11
W05641QAPP0,W05691PAPP0,10
W05684PAPP0,NSCL169PFAP,6
W05684PAPP0,W00707PFLE0,4
W05684PAPP0,W03900PMBX0,6
W05684PAPP0,W05416PPSC0,3
W05684PAPP0,W05686PNOD1,"11,859"
W05684PAPP0,W05691PAPP0,3
W05685PAPP0,NSCL169PFAP,1
W05685PAPP0,W00707PFLE0,2
W05685PAPP0,W03900PMBX0,6
W05685PAPP0,W05416PPSC0,3
W05685PAPP0,W05686PNOD1,"12,381"
W05685PAPP0,W05691PAPP0,3
W05685PAPP0,W06791PAPP0,362
W05686PNOD1,L05528PNOD1,18
W05686PNOD1,L05528PNOD2,17
W05686PNOD1,W02894QNOD2,6
W05686PNOD1,W03900PMBX0,9
W05686PNOD1,W05639QNOD1,20
W05686PNOD1,W05686PNOD1,"1,365"
W05686PNOD1,W05686PNOD2,92
W05686PNOD1,W05691PAPP0,1
W05686PNOD1,W05731DSQL0,2
W05691PAPP0,EC2-Apache-Prod,4
W05691PAPP0,L02694PAPP0,3
W05691PAPP0,L02701PAPP0,3
W05691PAPP0,L03021PAPP0,3
W05691PAPP0,L03331PAPP01,4
W05691PAPP0,L05827PAPP0,6
W05691PAPP0,L05984PSQL0,5
W05691PAPP0,L06036PAPP0,4
W05691PAPP0,L06284PAPP0,2
W05691PAPP0,L06326PAPP0,5
W05691PAPP0,L06689EAPP0,3
W05691PAPP0,NSCL047PMBX,82
W05691PAPP0,NSCL114DWSS,66
W05691PAPP0,NSCL115PNMG,74
W05691PAPP0,NSCL116PNMG,64
W05691PAPP0,NSCL138PAPP,72
W05691PAPP0,NSCL139PAPP,78
W05691PAPP0,NSCL169PFAP,56
W05691PAPP0,S02969PAPP0,5
W05691PAPP0,TEM-VDI-WIN11,48
W05691PAPP0,TEMPBCM-W2K16S,63
W05691PAPP0,TEMPLATE-TIT-2K,11
W05691PAPP0,VDI-CL-TI-0024,64
W05691PAPP0,VDI-CL-TI-0037,79
W05691PAPP0,VDI-CL-TI-0062,71
W05691PAPP0,W00571PAPP0,67
W05691PAPP0,W00572PAPP0,66
W05691PAPP0,W00707PFLE0,68
W05691PAPP0,W00708PAPP0,86
W05691PAPP0,W00875DFLE0,67
W05691PAPP0,W00928PFLE0,78
W05691PAPP0,W01345PAPP0,78
W05691PAPP0,W01605PAPP0,69
W05691PAPP0,W01606PAPP0,71
W05691PAPP0,W01608PNOD1,82
W05691PAPP0,W01725UAPP0,97
W05691PAPP0,W02129PAPP0,84
W05691PAPP0,W02130PAPP0,64
W05691PAPP0,W02283PAPP0,68
W05691PAPP0,W02369PAPP0,79
W05691PAPP0,W02475PAPP0,67
W05691PAPP0,W02476PAPP0,73
W05691PAPP0,W02509PAPP0,74
W05691PAPP0,W02510PAPP1,78
W05691PAPP0,W02561PAPP0,77
W05691PAPP0,W02762PAPP2,94
W05691PAPP0,W02763PAPP1,22
W05691PAPP0,W02763PAPP2,10
W05691PAPP0,W02764PNOD2,108
W05691PAPP0,W02764PNOD3,75
W05691PAPP0,W02765PSQL0,53
W05691PAPP0,W02820DAPP0,17
W05691PAPP0,W02821DSQL0,75
W05691PAPP0,W02823PAPP0,80
W05691PAPP0,W02824PAPP0,79
W05691PAPP0,W02825PNOD1,89
W05691PAPP0,W02825PNOD2,74
W05691PAPP0,W02856DAPP0,15
W05691PAPP0,W02857PAPP0,69
W05691PAPP0,W02872PAPP0,70
W05691PAPP0,W02894QNOD1,119
W05691PAPP0,W02894QNOD2,189
W05691PAPP0,W02895QAPP0,108
W05691PAPP0,W02896QAPP0,120
W05691PAPP0,W02897UAPP0,103
W05691PAPP0,W02952QNOD1,158
W05691PAPP0,W02952QNOD2,109
W05691PAPP0,W02953QAPP0,115
W05691PAPP0,W02954QAPP0,83
W05691PAPP0,W02957EAPP0,87
W05691PAPP0,W02962PAPP0,85
