from,to,weight
BR-VMDC02,192.168.21.59,1
BR-VMDC02,192.168.21.61,3
BR-VMDC02,192.168.21.88,4
BR-VMDC02,192.168.21.89,2
BR-VMDC02,192.168.21.99,3
BR-VMDC02,192.168.22.110,2
BR-VMDC02,192.168.22.114,1
BR-VMDC02,192.168.22.130,12
BR-VMDC02,192.168.22.137,9
BR-VMDC02,192.168.22.140,2
BR-VMDC02,192.168.22.141,1
BR-VMDC02,192.168.22.142,4
BR-VMDC02,192.168.22.156,14
BR-VMDC02,192.168.22.157,3
BR-VMDC02,192.168.22.160,1
BR-VMDC02,192.168.22.161,1
BR-VMDC02,192.168.22.165,4
BR-VMDC02,192.168.22.166,2
BR-VMDC02,192.168.22.168,2
BR-VMDC02,192.168.22.170,4
BR-VMDC02,192.168.22.175,1
BR-VMDC02,192.168.22.32,2
BR-VMDC02,192.168.22.70,3
BR-VMDC02,192.168.22.77,1
BR-VMDC02,192.168.222.106,48
BR-VMDC02,192.168.222.123,2
BR-VMDC02,192.168.222.130,6
BR-VMDC02,192.168.222.155,6
BR-VMDC02,192.168.222.156,14
BR-VMDC02,192.168.222.157,10
BR-VMDC02,192.168.222.158,2
BR-VMDC02,192.168.222.161,4
BR-VMDC02,192.168.222.166,6
BR-VMDC02,192.168.222.180,4
BR-VMDC02,192.168.222.31,4
BR-VMDC02,192.168.222.33,4
BR-VMDC02,192.168.222.35,2
BR-VMDC02,192.168.222.50,14
BR-VMDC02,192.168.222.61,5
BR-VMDC02,192.168.222.64,4
BR-VMDC02,192.168.222.70,16
BR-VMDC02,192.168.222.78,10
BR-VMDC02,192.168.222.90,2
BR-VMDC02,192.168.225.115,2
BR-VMDC02,192.168.225.150,6
BR-VMDC02,192.168.225.151,4
BR-VMDC02,192.168.225.156,1
BR-VMDC02,192.168.225.158,7
BR-VMDC02,192.168.225.159,5
BR-VMDC02,192.168.225.165,4
BR-VMDC02,192.168.225.32,1
BR-VMDC02,192.168.225.52,2
BR-VMDC02,192.168.225.70,1
BR-VMDC02,192.168.225.79,2
BR-VMDC02,192.168.225.90,2
BR-VMDC02,192.168.226.103,3
BR-VMDC02,192.168.226.105,1
BR-VMDC02,192.168.226.161,8
BR-VMDC02,192.168.226.163,2
BR-VMDC02,192.168.226.178,7
BR-VMDC02,192.168.226.179,3
BR-VMDC02,192.168.226.190,2
BR-VMDC02,192.168.226.199,4
BR-VMDC02,192.168.226.204,1
BR-VMDC02,192.168.226.207,7
BR-VMDC02,192.168.226.30,1
BR-VMDC02,192.168.226.59,1
BR-VMDC02,192.168.226.61,22
BR-VMDC02,192.168.226.71,1
BR-VMDC02,192.168.229.11,3
BR-VMDC02,192.168.229.115,1
BR-VMDC02,192.168.229.117,1
BR-VMDC02,192.168.229.151,1
BR-VMDC02,192.168.229.155,1
BR-VMDC02,192.168.229.158,2
BR-VMDC02,192.168.229.160,25
BR-VMDC02,192.168.229.175,1
BR-VMDC02,192.168.229.178,10
BR-VMDC02,192.168.229.56,1
BR-VMDC02,192.168.229.70,3
BR-VMDC02,192.168.23.12,19
BR-VMDC02,192.168.23.128,10
BR-VMDC02,192.168.23.150,3
BR-VMDC02,192.168.23.153,1
BR-VMDC02,192.168.23.156,2
BR-VMDC02,192.168.23.157,4
BR-VMDC02,192.168.23.164,18
BR-VMDC02,192.168.23.169,9
BR-VMDC02,192.168.23.194,2
BR-VMDC02,192.168.23.200,2
BR-VMDC02,192.168.23.212,4
BR-VMDC02,192.168.23.61,1
BR-VMDC02,192.168.23.70,1
BR-VMDC02,192.168.23.95,3
BR-VMDC02,192.168.232.152,2
BR-VMDC02,192.168.232.159,4
BR-VMDC02,192.168.232.164,1
BR-VMDC02,192.168.232.33,1
BR-VMDC02,192.168.232.37,2
BR-VMDC02,192.168.232.64,15
BR-VMDC02,192.168.235.150,6
BR-VMDC02,192.168.235.151,12
BR-VMDC02,192.168.235.154,14
BR-VMDC02,192.168.235.155,4
BR-VMDC02,192.168.235.156,8
BR-VMDC02,192.168.235.157,8
BR-VMDC02,192.168.235.158,32
BR-VMDC02,192.168.235.159,11
BR-VMDC02,192.168.235.160,4
BR-VMDC02,192.168.235.162,5
BR-VMDC02,192.168.235.165,16
BR-VMDC02,192.168.235.166,24
BR-VMDC02,192.168.235.178,14
BR-VMDC02,192.168.235.180,8
BR-VMDC02,192.168.235.181,14
BR-VMDC02,192.168.235.21,2
BR-VMDC02,192.168.235.50,12
BR-VMDC02,192.168.235.61,2
BR-VMDC02,192.168.235.70,8
BR-VMDC02,192.168.247.19,14
BR-VMDC02,192.168.25.135,1
BR-VMDC02,192.168.25.32,5
BR-VMDC02,192.168.25.41,8
BR-VMDC02,192.168.25.47,4
BR-VMDC02,192.168.25.49,4
BR-VMDC02,192.168.25.50,2
BR-VMDC02,192.168.25.55,10
BR-VMDC02,192.168.25.64,2
BR-VMDC02,192.168.25.89,1
BR-VMDC02,192.168.28.164,2
BR-VMDC02,192.168.28.50,2
BR-VMDC02,192.168.28.59,2
BR-VMDC02,192.168.28.72,1
BR-VMDC02,192.168.28.73,2
BR-VMDC02,192.168.30.103,1
BR-VMDC02,192.168.30.106,1
BR-VMDC02,192.168.33.247,3
BR-VMDC02,192.168.33.30,3
BR-VMDC02,192.168.33.34,2
BR-VMDC02,192.168.33.69,6
BR-VMDC02,192.168.33.73,3
BR-VMDC02,192.168.33.80,7
BR-VMDC02,192.168.33.95,2
BR-VMDC02,192.168.34.100,2
BR-VMDC02,192.168.34.111,2
BR-VMDC02,192.168.34.114,4
BR-VMDC02,192.168.34.115,5
BR-VMDC02,192.168.34.116,8
BR-VMDC02,192.168.34.12,5
BR-VMDC02,192.168.34.122,6
BR-VMDC02,192.168.34.123,1
BR-VMDC02,192.168.34.157,2
BR-VMDC02,192.168.34.16,1
BR-VMDC02,192.168.34.173,1
BR-VMDC02,192.168.34.175,1
BR-VMDC02,192.168.34.177,3
BR-VMDC02,192.168.34.189,1
BR-VMDC02,192.168.34.192,2
BR-VMDC02,192.168.34.200,2
BR-VMDC02,192.168.34.209,1
BR-VMDC02,192.168.34.22,1
BR-VMDC02,192.168.34.240,1
BR-VMDC02,192.168.34.245,1
BR-VMDC02,192.168.34.246,2
BR-VMDC02,192.168.34.247,2
BR-VMDC02,192.168.34.248,10
BR-VMDC02,192.168.34.249,15
BR-VMDC02,192.168.34.32,1
BR-VMDC02,192.168.34.33,7
BR-VMDC02,192.168.34.36,2
BR-VMDC02,192.168.34.37,5
BR-VMDC02,192.168.34.43,1
BR-VMDC02,192.168.34.63,5
BR-VMDC02,192.168.34.85,1
BR-VMDC02,192.168.34.89,1
BR-VMDC02,192.168.34.94,2
BR-VMDC02,192.168.40.153,10
BR-VMDC02,192.168.40.154,4
BR-VMDC02,192.168.40.155,5
BR-VMDC02,192.168.40.160,2
BR-VMDC02,192.168.40.162,3
BR-VMDC02,192.168.40.74,7
BR-VMDC02,192.168.40.97,23
BR-VMDC02,192.168.41.125,22
BR-VMDC02,192.168.41.147,14
BR-VMDC02,192.168.41.150,4
BR-VMDC02,192.168.41.152,6
BR-VMDC02,192.168.41.153,26
BR-VMDC02,192.168.41.154,12
BR-VMDC02,192.168.41.159,16
BR-VMDC02,192.168.41.170,24
BR-VMDC02,192.168.41.175,11
BR-VMDC02,192.168.41.196,31
BR-VMDC02,192.168.41.34,2
BR-VMDC02,192.168.41.55,34
BR-VMDC02,192.168.41.61,28
BR-VMDC02,192.168.41.70,8
BR-VMDC02,192.168.47.100,8
BR-VMDC02,192.168.47.102,23
BR-VMDC02,192.168.47.11,12
BR-VMDC02,192.168.47.114,15
BR-VMDC02,192.168.47.12,5
BR-VMDC02,192.168.47.130,13
BR-VMDC02,192.168.47.151,6
BR-VMDC02,192.168.47.153,6
BR-VMDC02,192.168.47.32,6
BR-VMDC02,192.168.47.45,8
BR-VMDC02,192.168.47.62,7
BR-VMDC02,192.168.48.120,2
BR-VMDC02,192.168.48.131,10
BR-VMDC02,192.168.48.134,7
BR-VMDC02,192.168.48.151,2
BR-VMDC02,192.168.48.153,10
BR-VMDC02,192.168.48.156,3
BR-VMDC02,192.168.48.160,7
BR-VMDC02,192.168.48.161,8
BR-VMDC02,192.168.48.162,2
BR-VMDC02,192.168.48.168,7
BR-VMDC02,192.168.48.169,11
BR-VMDC02,192.168.48.170,11
BR-VMDC02,192.168.48.50,5
BR-VMDC02,192.168.48.61,8
BR-VMDC02,192.168.48.90,1
BR-VMDC02,192.168.59.151,4
BR-VMDC02,192.168.59.152,4
BR-VMDC02,192.168.59.154,2
BR-VMDC02,192.168.59.155,4
BR-VMDC02,192.168.59.161,4
BR-VMDC02,192.168.59.169,2
BR-VMDC02,192.168.59.170,5
BR-VMDC02,192.168.59.180,2
BR-VMDC02,192.168.59.181,21
BR-VMDC02,192.168.59.182,6
BR-VMDC02,192.168.59.183,11
BR-VMDC02,192.168.59.190,6
BR-VMDC02,192.168.59.32,1
BR-VMDC02,192.168.59.75,4
BR-VMDC02,192.168.61.120,5
BR-VMDC02,192.168.61.152,6
BR-VMDC02,192.168.61.155,4
BR-VMDC02,192.168.61.156,3
BR-VMDC02,192.168.61.157,4
BR-VMDC02,192.168.61.161,4
BR-VMDC02,192.168.61.162,2
BR-VMDC02,192.168.61.164,1
BR-VMDC02,192.168.61.169,3
BR-VMDC02,192.168.61.248,4
BR-VMDC02,192.168.61.55,15
BR-VMDC02,192.168.62.130,4
BR-VMDC02,192.168.64.13,4
BR-VMDC02,192.168.77.18,2
BR-VMDC02,192.168.77.52,4
BR-VMDC02,192.168.78.80,2
BR-VMDC02,192.168.8.129,12
BR-VMDC02,192.168.82.12,10
BR-VMDC02,192.168.82.155,2
BR-VMDC02,192.168.82.170,2
BR-VMDC02,192.168.82.193,3
BR-VMDC02,192.168.82.224,310
BR-VMDC02,192.168.82.70,1
BR-VMDC02,192.168.84.122,2
BR-VMDC02,192.168.84.13,6
BR-VMDC02,192.168.84.134,2
BR-VMDC02,192.168.84.148,10
BR-VMDC02,192.168.84.149,10
BR-VMDC02,192.168.84.155,8
BR-VMDC02,192.168.84.20,4
BR-VMDC02,192.168.84.24,6
BR-VMDC02,192.168.84.30,8
BR-VMDC02,192.168.84.32,18
BR-VMDC02,192.168.84.38,6
BR-VMDC02,192.168.84.41,4
BR-VMDC02,192.168.84.59,4
BR-VMDC02,192.168.84.65,8
BR-VMDC02,192.168.85.9,8
BR-VMDC02,192.168.89.172,6
BR-VMDC02,192.168.90.90,4
BR-VMDC02,192.168.93.81,4
BR-VMDC02,192.168.94.90,6
BR-VMDC02,192.168.95.14,6
BR-VMDC02,20.41.4.99,4343
BR-VMDC02,200.75.0.4,210
BR-VMDC02,200.75.0.5,220
BR-VMDC02,20.41.4.99,2335
BR-VMDC02,192.168.10.25,2
BR-VMDC02,192.168.10.25,154
BR-VMDC02,192.168.10.25,217
BR-VMDC02,64.39.104.113,244
BR-VMDC02,100.80.35.3,1
BR-VMDC02,192.168.82.121,1
BR-VMDC02,51.137.10.227,1
BR-VMDC02,192.168.111.31,9
BR-VMDC02,192.168.111.31,7
BR-VMDC02,192.168.154.159,2
BR-VMDC02,192.168.154.159,2
BR-VMDC02,192.168.163.58,4
BR-VMDC02,192.168.163.58,2
BR-VMDC02,192.168.229.160,13
BR-VMDC02,192.168.229.160,13
BR-VMDC02,192.168.229.165,5
BR-VMDC02,192.168.229.165,3
BR-VMDC02,192.168.229.171,10
BR-VMDC02,192.168.229.171,2
BR-VMDC02,192.168.229.178,5
BR-VMDC02,192.168.229.178,4
BR-VMDC02,192.168.232.37,4
BR-VMDC02,192.168.235.160,2
BR-VMDC02,192.168.33.243,7
BR-VMDC02,192.168.33.243,7
BR-VMDC02,192.168.62.154,3
BR-VMDC02,192.168.62.154,3
BR-VMDC02,104.208.16.89,1
BR-VMDC02,104.208.16.91,2
BR-VMDC02,104.208.16.95,1
BR-VMDC02,104.46.162.224,1
BR-VMDC02,13.70.79.200,2
BR-VMDC02,13.71.55.58,1
BR-VMDC02,13.89.178.26,1
BR-VMDC02,13.89.179.13,1
BR-VMDC02,13.89.179.8,1
BR-VMDC02,138.91.171.81,2
BR-VMDC02,151.101.222.172,5
BR-VMDC02,192.16.48.200,4
BR-VMDC02,192.16.49.85,3
BR-VMDC02,192.168.10.25,2
BR-VMDC02,192.168.10.25,2
BR-VMDC02,192.168.14.230,11
BR-VMDC02,2.22.148.34,7
BR-VMDC02,2.22.148.58,10
BR-VMDC02,20.10.31.115,383
BR-VMDC02,20.189.173.12,1
BR-VMDC02,20.189.173.15,1
BR-VMDC02,20.189.173.17,3
BR-VMDC02,20.189.173.18,1
BR-VMDC02,20.189.173.23,1
BR-VMDC02,20.189.173.24,1
BR-VMDC02,20.189.173.25,1
BR-VMDC02,20.189.173.4,1
BR-VMDC02,20.189.173.8,1
BR-VMDC02,20.231.121.79,1
BR-VMDC02,20.42.65.84,1
BR-VMDC02,20.42.65.88,2
BR-VMDC02,20.42.65.90,1
BR-VMDC02,20.42.65.93,3
BR-VMDC02,20.42.72.131,1
BR-VMDC02,20.42.73.25,1
BR-VMDC02,20.42.73.28,2
BR-VMDC02,20.42.73.31,1
BR-VMDC02,20.49.150.241,1
BR-VMDC02,20.50.80.213,1
BR-VMDC02,20.7.1.246,372
BR-VMDC02,20.7.2.167,372
BR-VMDC02,20.72.205.209,2
BR-VMDC02,40.79.141.154,1
BR-VMDC02,40.79.173.40,3
BR-VMDC02,40.79.173.41,2
BR-VMDC02,40.79.197.35,1
BR-VMDC02,51.104.15.252,2
BR-VMDC02,51.105.71.136,1
BR-VMDC02,51.11.168.232,1
BR-VMDC02,51.116.246.104,1
BR-VMDC02,51.116.246.105,1
BR-VMDC02,51.116.253.170,2
BR-VMDC02,52.137.106.217,1
BR-VMDC02,52.140.118.28,1
BR-VMDC02,52.142.223.178,3
BR-VMDC02,52.167.249.196,1
BR-VMDC02,52.168.112.66,1
BR-VMDC02,52.168.112.67,1
BR-VMDC02,52.168.117.171,1
BR-VMDC02,52.168.117.174,3
BR-VMDC02,52.178.17.234,1
BR-VMDC02,52.182.141.63,1
BR-VMDC02,52.182.143.209,1
BR-VMDC02,52.182.143.210,1
BR-VMDC02,52.182.143.211,3
BR-VMDC02,52.182.143.215,1
BR-VMDC02,52.185.211.133,1
BR-VMDC02,64.76.136.137,1
BR-VMDC02,64.76.136.147,2
BR-VMDC02,64.76.136.149,1
BR-VMDC02,64.76.136.153,1
BR-VMDC02,64.76.136.155,2
BR-VMDC02,68.142.101.0,5
BR-VMDC02,68.142.101.128,4
BR-VMDC02,92.123.121.47,2
BR-VMDC02,10.2.1.121,7
BR-VMDC02,10.51.9.65,1
BR-VMDC02,100.192.23.239,6
BR-VMDC02,172.16.11.116,3
BR-VMDC02,172.16.14.1,5
BR-VMDC02,172.16.14.10,4
BR-VMDC02,172.16.14.100,9
BR-VMDC02,172.16.14.104,2
BR-VMDC02,172.16.14.105,1
BR-VMDC02,172.16.14.106,3
BR-VMDC02,172.16.14.107,2
BR-VMDC02,172.16.14.108,2
BR-VMDC02,172.16.14.109,2
BR-VMDC02,172.16.14.11,1
BR-VMDC02,172.16.14.110,2
BR-VMDC02,172.16.14.112,3
BR-VMDC02,172.16.14.113,1
BR-VMDC02,172.16.14.115,1
BR-VMDC02,172.16.14.116,1
BR-VMDC02,172.16.14.117,1
BR-VMDC02,172.16.14.118,2
BR-VMDC02,172.16.14.120,3
BR-VMDC02,172.16.14.121,1
BR-VMDC02,172.16.14.122,2
BR-VMDC02,172.16.14.123,1
BR-VMDC02,172.16.14.124,2
BR-VMDC02,172.16.14.125,1
BR-VMDC02,172.16.14.126,3
BR-VMDC02,172.16.14.128,2
BR-VMDC02,172.16.14.129,1
BR-VMDC02,172.16.14.13,6
BR-VMDC02,172.16.14.130,5
BR-VMDC02,172.16.14.132,1
BR-VMDC02,172.16.14.134,2
BR-VMDC02,172.16.14.135,1
BR-VMDC02,172.16.14.136,1
BR-VMDC02,172.16.14.138,1
BR-VMDC02,172.16.14.14,4
BR-VMDC02,172.16.14.142,1
BR-VMDC02,172.16.14.145,2
BR-VMDC02,172.16.14.146,1
BR-VMDC02,172.16.14.147,1
BR-VMDC02,172.16.14.149,1
BR-VMDC02,172.16.14.15,1
BR-VMDC02,172.16.14.150,3
BR-VMDC02,172.16.14.153,1
BR-VMDC02,172.16.14.155,1
BR-VMDC02,172.16.14.156,2
BR-VMDC02,172.16.14.157,1
BR-VMDC02,172.16.14.159,1
BR-VMDC02,172.16.14.16,2
BR-VMDC02,172.16.14.161,1
BR-VMDC02,172.16.14.162,1
BR-VMDC02,172.16.14.164,1
BR-VMDC02,172.16.14.165,1
BR-VMDC02,172.16.14.167,2
BR-VMDC02,172.16.14.169,1
BR-VMDC02,172.16.14.17,1
BR-VMDC02,172.16.14.170,1
BR-VMDC02,172.16.14.172,1
BR-VMDC02,172.16.14.174,1
BR-VMDC02,172.16.14.176,4
BR-VMDC02,172.16.14.177,1
BR-VMDC02,172.16.14.178,2
BR-VMDC02,172.16.14.179,2
BR-VMDC02,172.16.14.18,3
BR-VMDC02,172.16.14.180,1
BR-VMDC02,172.16.14.181,2
BR-VMDC02,172.16.14.182,1
BR-VMDC02,172.16.14.183,1
BR-VMDC02,172.16.14.184,3
BR-VMDC02,172.16.14.186,1
BR-VMDC02,172.16.14.187,1
BR-VMDC02,172.16.14.19,1
BR-VMDC02,172.16.14.192,3
BR-VMDC02,172.16.14.193,1
BR-VMDC02,172.16.14.195,1
BR-VMDC02,172.16.14.197,1
BR-VMDC02,172.16.14.198,1
BR-VMDC02,172.16.14.199,2
BR-VMDC02,172.16.14.2,4
BR-VMDC02,172.16.14.20,3
BR-VMDC02,172.16.14.200,1
BR-VMDC02,172.16.14.201,1
BR-VMDC02,172.16.14.202,1
BR-VMDC02,172.16.14.204,2
BR-VMDC02,172.16.14.205,2
BR-VMDC02,172.16.14.207,1
BR-VMDC02,172.16.14.209,1
BR-VMDC02,172.16.14.21,1
BR-VMDC02,172.16.14.210,1
BR-VMDC02,172.16.14.211,1
BR-VMDC02,172.16.14.212,2
BR-VMDC02,172.16.14.213,2
BR-VMDC02,172.16.14.215,2
BR-VMDC02,172.16.14.219,2
BR-VMDC02,172.16.14.22,2
BR-VMDC02,172.16.14.224,1
BR-VMDC02,172.16.14.225,2
BR-VMDC02,172.16.14.226,1
BR-VMDC02,172.16.14.227,1
BR-VMDC02,172.16.14.228,4
BR-VMDC02,172.16.14.230,1
BR-VMDC02,172.16.14.231,2
BR-VMDC02,172.16.14.232,2
BR-VMDC02,172.16.14.237,1
BR-VMDC02,172.16.14.24,4
BR-VMDC02,172.16.14.240,1
BR-VMDC02,172.16.14.241,1
BR-VMDC02,172.16.14.243,2
BR-VMDC02,172.16.14.244,2
BR-VMDC02,172.16.14.245,2
BR-VMDC02,172.16.14.247,1
BR-VMDC02,172.16.14.248,1
BR-VMDC02,172.16.14.249,1
BR-VMDC02,172.16.14.25,4
BR-VMDC02,172.16.14.252,1
BR-VMDC02,172.16.14.254,3
BR-VMDC02,172.16.14.27,2
BR-VMDC02,172.16.14.28,5
BR-VMDC02,172.16.14.29,3
BR-VMDC02,172.16.14.3,2
BR-VMDC02,172.16.14.30,2
BR-VMDC02,172.16.14.31,2
BR-VMDC02,172.16.14.32,2
BR-VMDC02,172.16.14.34,6
BR-VMDC02,172.16.14.35,3
BR-VMDC02,172.16.14.36,2
BR-VMDC02,172.16.14.37,3
BR-VMDC02,172.16.14.38,2
BR-VMDC02,172.16.14.4,3
BR-VMDC02,172.16.14.40,2
BR-VMDC02,172.16.14.42,3
BR-VMDC02,172.16.14.43,2
BR-VMDC02,172.16.14.44,2
BR-VMDC02,172.16.14.45,3
BR-VMDC02,172.16.14.48,1
BR-VMDC02,172.16.14.49,1
BR-VMDC02,172.16.14.5,1
BR-VMDC02,172.16.14.50,3
BR-VMDC02,172.16.14.52,1
BR-VMDC02,172.16.14.53,2
BR-VMDC02,172.16.14.54,3
BR-VMDC02,172.16.14.55,1
BR-VMDC02,172.16.14.56,1
BR-VMDC02,172.16.14.57,2
BR-VMDC02,172.16.14.58,1
BR-VMDC02,172.16.14.6,4
BR-VMDC02,172.16.14.60,2
BR-VMDC02,172.16.14.61,1
BR-VMDC02,172.16.14.62,6
BR-VMDC02,172.16.14.63,2
BR-VMDC02,172.16.14.64,1
BR-VMDC02,172.16.14.65,1
BR-VMDC02,172.16.14.66,1
BR-VMDC02,172.16.14.67,2
BR-VMDC02,172.16.14.68,1
BR-VMDC02,172.16.14.69,3
BR-VMDC02,172.16.14.7,2
BR-VMDC02,172.16.14.70,1
BR-VMDC02,172.16.14.71,1
BR-VMDC02,172.16.14.72,3
BR-VMDC02,172.16.14.73,1
BR-VMDC02,172.16.14.74,2
BR-VMDC02,172.16.14.77,3
BR-VMDC02,172.16.14.78,2
BR-VMDC02,172.16.14.8,2
BR-VMDC02,172.16.14.80,4
BR-VMDC02,172.16.14.81,3
BR-VMDC02,172.16.14.83,1
BR-VMDC02,172.16.14.84,2
BR-VMDC02,172.16.14.85,5
BR-VMDC02,172.16.14.86,1
BR-VMDC02,172.16.14.88,3
BR-VMDC02,172.16.14.89,2
BR-VMDC02,172.16.14.9,2
BR-VMDC02,172.16.14.90,2
BR-VMDC02,172.16.14.92,1
BR-VMDC02,172.16.14.94,2
BR-VMDC02,172.16.14.95,3
BR-VMDC02,172.16.14.96,2
BR-VMDC02,172.16.14.97,1
BR-VMDC02,172.16.14.98,2
BR-VMDC02,172.16.15.10,2
BR-VMDC02,172.16.15.100,2
BR-VMDC02,172.16.15.104,1
BR-VMDC02,172.16.15.105,1
BR-VMDC02,172.16.15.11,1
BR-VMDC02,172.16.15.110,1
BR-VMDC02,172.16.15.111,1
BR-VMDC02,172.16.15.112,1
BR-VMDC02,172.16.15.113,2
BR-VMDC02,172.16.15.114,1
BR-VMDC02,172.16.15.115,1
BR-VMDC02,172.16.15.118,1
BR-VMDC02,172.16.15.122,2
BR-VMDC02,172.16.15.123,3
BR-VMDC02,172.16.15.126,2
BR-VMDC02,172.16.15.127,3
BR-VMDC02,172.16.15.13,1
BR-VMDC02,172.16.15.131,2
BR-VMDC02,172.16.15.132,3
BR-VMDC02,172.16.15.133,1
BR-VMDC02,172.16.15.134,4
BR-VMDC02,172.16.15.136,4
BR-VMDC02,172.16.15.138,3
BR-VMDC02,172.16.15.139,1
BR-VMDC02,172.16.15.142,2
BR-VMDC02,172.16.15.144,1
BR-VMDC02,172.16.15.145,2
BR-VMDC02,172.16.15.148,1
BR-VMDC02,172.16.15.150,1
BR-VMDC02,172.16.15.153,3
BR-VMDC02,172.16.15.156,1
BR-VMDC02,172.16.15.158,1
BR-VMDC02,172.16.15.159,1
BR-VMDC02,172.16.15.16,2
BR-VMDC02,172.16.15.160,1
BR-VMDC02,172.16.15.161,2
BR-VMDC02,172.16.15.162,1
BR-VMDC02,172.16.15.163,4
BR-VMDC02,172.16.15.164,1
BR-VMDC02,172.16.15.165,2
BR-VMDC02,172.16.15.18,2
BR-VMDC02,172.16.15.180,4
BR-VMDC02,172.16.15.183,1
BR-VMDC02,172.16.15.184,3
BR-VMDC02,172.16.15.185,1
BR-VMDC02,172.16.15.188,1
BR-VMDC02,172.16.15.189,1
BR-VMDC02,172.16.15.19,1
BR-VMDC02,172.16.15.192,1
BR-VMDC02,172.16.15.193,1
BR-VMDC02,172.16.15.194,1
BR-VMDC02,172.16.15.195,1
BR-VMDC02,172.16.15.198,1
BR-VMDC02,172.16.15.199,2
BR-VMDC02,172.16.15.2,1
BR-VMDC02,172.16.15.20,2
BR-VMDC02,172.16.15.202,1
BR-VMDC02,172.16.15.206,2
BR-VMDC02,172.16.15.207,3
BR-VMDC02,172.16.15.208,1
BR-VMDC02,172.16.15.209,2
BR-VMDC02,172.16.15.210,4
BR-VMDC02,172.16.15.211,1
BR-VMDC02,172.16.15.213,2
BR-VMDC02,172.16.15.214,1
BR-VMDC02,172.16.15.215,1
BR-VMDC02,172.16.15.22,1
BR-VMDC02,172.16.15.221,1
BR-VMDC02,172.16.15.227,1
BR-VMDC02,172.16.15.228,2
BR-VMDC02,172.16.15.229,1
BR-VMDC02,172.16.15.234,1
BR-VMDC02,172.16.15.236,1
BR-VMDC02,172.16.15.237,1
BR-VMDC02,172.16.15.238,1
BR-VMDC02,172.16.15.239,1
BR-VMDC02,172.16.15.244,1
BR-VMDC02,172.16.15.245,1
BR-VMDC02,172.16.15.25,4
BR-VMDC02,172.16.15.253,1
BR-VMDC02,172.16.15.26,2
BR-VMDC02,172.16.15.27,2
BR-VMDC02,172.16.15.28,1
BR-VMDC02,172.16.15.29,1
BR-VMDC02,172.16.15.3,8
BR-VMDC02,172.16.15.30,1
BR-VMDC02,172.16.15.31,1
BR-VMDC02,172.16.15.35,1
BR-VMDC02,172.16.15.37,1
BR-VMDC02,172.16.15.39,1
BR-VMDC02,172.16.15.4,3
BR-VMDC02,172.16.15.40,1
BR-VMDC02,172.16.15.42,1
BR-VMDC02,172.16.15.43,1
BR-VMDC02,172.16.15.44,4
BR-VMDC02,172.16.15.45,2
BR-VMDC02,172.16.15.47,1
BR-VMDC02,172.16.15.48,1
BR-VMDC02,172.16.15.49,1
BR-VMDC02,172.16.15.5,1
BR-VMDC02,172.16.15.50,2
BR-VMDC02,172.16.15.53,3
BR-VMDC02,172.16.15.6,4
BR-VMDC02,172.16.15.61,1
BR-VMDC02,172.16.15.63,2
BR-VMDC02,172.16.15.65,1
BR-VMDC02,172.16.15.66,2
BR-VMDC02,172.16.15.67,1
BR-VMDC02,172.16.15.70,2
BR-VMDC02,172.16.15.74,1
BR-VMDC02,172.16.15.75,1
BR-VMDC02,172.16.15.77,3
BR-VMDC02,172.16.15.78,2
BR-VMDC02,172.16.15.79,6
BR-VMDC02,172.16.15.84,1
BR-VMDC02,172.16.15.85,3
BR-VMDC02,172.16.15.88,1
BR-VMDC02,172.16.15.89,1
BR-VMDC02,172.16.15.90,3
BR-VMDC02,172.16.15.91,1
BR-VMDC02,172.16.15.93,3
BR-VMDC02,172.16.15.95,2
BR-VMDC02,172.16.15.97,1
BR-VMDC02,172.16.16.1,1
BR-VMDC02,172.16.16.11,1
BR-VMDC02,172.16.16.16,3
BR-VMDC02,172.16.16.17,2
BR-VMDC02,172.16.16.2,1
BR-VMDC02,172.16.16.20,1
BR-VMDC02,172.16.16.22,1
BR-VMDC02,172.16.16.23,1
BR-VMDC02,172.16.16.26,2
BR-VMDC02,172.16.16.27,2
BR-VMDC02,172.16.16.3,1
BR-VMDC02,172.16.16.30,2
BR-VMDC02,172.16.16.33,1
BR-VMDC02,172.16.16.35,4
BR-VMDC02,172.16.16.36,4
BR-VMDC02,172.16.16.37,1
BR-VMDC02,172.16.16.4,2
BR-VMDC02,172.16.16.41,1
BR-VMDC02,172.16.16.42,1
BR-VMDC02,172.16.16.44,1
BR-VMDC02,172.16.16.49,1
BR-VMDC02,172.16.16.5,3
BR-VMDC02,172.16.17.200,2
BR-VMDC02,172.16.17.201,1
BR-VMDC02,172.17.48.1,1
BR-VMDC02,172.20.112.1,1
BR-VMDC02,172.24.16.1,1
BR-VMDC02,172.24.208.1,2
BR-VMDC02,172.26.64.1,2
BR-VMDC02,172.27.208.1,3
BR-VMDC02,172.28.128.1,1
BR-VMDC02,172.29.96.1,3
BR-VMDC02,192.168.0.101,1
BR-VMDC02,192.168.0.106,4
BR-VMDC02,192.168.0.11,2
BR-VMDC02,192.168.0.16,1
BR-VMDC02,192.168.0.18,4
BR-VMDC02,192.168.0.180,1
BR-VMDC02,192.168.0.20,3
BR-VMDC02,192.168.0.21,1
BR-VMDC02,192.168.0.3,1
BR-VMDC02,192.168.0.6,1
BR-VMDC02,192.168.0.8,1
BR-VMDC02,192.168.1.100,1
