from,to,weight
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,26
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,18
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,13
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,14
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,13
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,17
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,36
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,21
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,14
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,10
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,11
BR-VMDC01,Unscanned-Device,11
BR-VMDC01,Unscanned-Device,10
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,10
BR-VMDC01,Unscanned-Device,25
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,17
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,31
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,14
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,10
BR-VMDC01,Unscanned-Device,10
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,20
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,24
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,68
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,20
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,9
BR-VMDC01,Unscanned-Device,24
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,32
BR-VMDC01,Unscanned-Device,44
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,48
BR-VMDC01,Unscanned-Device,20
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,44
BR-VMDC01,Unscanned-Device,56
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,10
BR-VMDC01,Unscanned-Device,17
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,11
BR-VMDC01,Unscanned-Device,7
BR-VMDC01,Unscanned-Device,20
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,20
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,32
BR-VMDC01,Unscanned-Device,20
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,10
BR-VMDC01,Unscanned-Device,13
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,4
BR-VMDC01,Unscanned-Device,10
BR-VMDC01,Unscanned-Device,56
BR-VMDC01,Unscanned-Device,48
BR-VMDC01,Unscanned-Device,3
BR-VMDC01,Unscanned-Device,11
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,24
BR-VMDC01,Unscanned-Device,60
BR-VMDC01,Unscanned-Device,17
BR-VMDC01,Unscanned-Device,17
BR-VMDC01,Unscanned-Device,14
BR-VMDC01,Unscanned-Device,56
BR-VMDC01,Unscanned-Device,48
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,13
BR-VMDC01,Unscanned-Device,20
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,24
BR-VMDC01,Unscanned-Device,12
BR-VMDC01,Unscanned-Device,8
BR-VMDC01,Unscanned-Device,16
BR-VMDC01,Unscanned-Device,40
BR-VMDC01,Unscanned-Device,48
BR-VMDC01,Unscanned-Device,56
BR-VMDC01,Unscanned-Device,373
BR-VMDC01,Unscanned-Device,1029
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,292
BR-VMDC01,Unscanned-Device,181
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,6
BR-VMDC01,Unscanned-Device,24
BR-VMDC01,Unscanned-Device,152
BR-VMDC01,Unscanned-Device,45
BR-VMDC01,Unscanned-Device,42
BR-VMDC01,Unscanned-Device,485
BR-VMDC01,Unscanned-Device,974
BR-VMDC01,Unscanned-Device,747
BR-VMDC01,Unscanned-Device,81
BR-VMDC01,Unscanned-Device,5
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,1
BR-VMDC01,Unscanned-Device,2
BR-VMDC01,Unscanned-Device,1
