groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP05,10.203.21.167,8002,6
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.168,8004,5
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.168,8004,9
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.169,8001,5
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.169,8001,9
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.170,8000,5
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.171,8003,4
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.171,8003,7
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.172,8002,5
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSIPSAP06,10.203.21.172,8002,6
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSPHCP02,10.203.21.109,8000,147
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSPHCP03,10.203.21.110,8000,146
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSPHCP05,10.203.21.121,8000,131
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,SRWLSPHCP05,10.203.21.121,8000,147
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.201.31.35,443,34
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.201.31.37,80,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.201.31.38,80,69
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.201.31.39,80,126
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.15.12,80,5
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.15.29,443,12
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.15.30,443,15
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.15.32,443,17
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.15.34,443,242
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.15.61,443,390
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.15.72,5672,452
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.21.108,8000,147
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.21.126,7001,147
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.203.4.182,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.204.4.49,17778,378
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.204.4.55,9999,242
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.205.30.217,8089,46
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.205.30.37,389,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.205.30.41,9997,32
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.205.30.42,9997,36
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.206.3.18,1537,1916
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.206.3.20,1537,1744
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.216.24.82,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.216.24.87,88,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.41.114.4,1080,137
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,10.41.31.6,443,109
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.109.184.152,443,6
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.109.185.152,443,9
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.109.186.152,443,35
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.109.187.152,443,49
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.109.188.152,443,47
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.109.189.152,443,29
