groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,46598,keepalive,Unscanned Device,192.168.77.210,11004,2898
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,46982,keepalive,Unscanned Device,34.205.5.31,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,46982,on,Unscanned Device,34.205.5.31,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,46984,off,Unscanned Device,2.20.52.70,443,15
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,47914,off,Unscanned Device,64.39.104.113,443,15
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,keepalive,Unscanned Device,192.168.77.210,11008,1932
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,keepalive,Unscanned Device,34.205.5.31,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,keepalive,Unscanned Device,52.206.208.21,443,651
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,off,Unscanned Device,2.20.52.70,443,9
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,off,Unscanned Device,23.222.252.70,443,68
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,off,Unscanned Device,23.60.80.75,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,off,Unscanned Device,64.39.104.113,443,3
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,off,Unscanned Device,95.101.88.93,443,57
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,on,Unscanned Device,192.168.10.6,10051,2
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,on,Unscanned Device,34.205.5.9,443,5
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,on,Unscanned Device,52.206.208.21,443,8
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,on,Unscanned Device,64.39.104.113,443,5
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,on,Unscanned Device,95.101.88.93,443,2
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,timewait,Unscanned Device,192.168.10.6,10051,40
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,timewait,Unscanned Device,192.168.14.21,13128,6
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,timewait,Unscanned Device,20.1.1.152,1500,3
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXDMGRP,192.168.76.216,dynamic,timewait,Unscanned Device,64.39.104.113,443,19
