groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W00571PAPP0,10.56.119.59,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,43268,on,W00875DFLE0,10.156.26.17,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,32822,nscp.exe,W00928PFLE0,10.56.119.102,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W00928PFLE0,10.56.119.102,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,43912,nscp.exe,W01345PAPP0,10.56.119.94,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,33192,System Idle Process,W01605PAPP0,10.56.119.191,80,22
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W01605PAPP0,10.56.119.191,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,System Idle Process,W01605PAPP0,10.56.119.191,80,28
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,38668,nscp.exe,W01608PNOD1,10.56.119.186,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,45140,on,W01608PNOD1,10.56.119.186,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,40832,on,W01725UAPP0,10.156.24.90,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,36204,on,W02130PAPP0,10.56.113.80,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W02130PAPP0,10.56.113.80,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02283PAPP0,10.56.119.52,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,32878,off,W02369PAPP0,10.56.119.250,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02475PAPP0,10.56.119.231,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,43400,on,W02476PAPP0,10.56.119.232,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02476PAPP0,10.56.119.232,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02509PAPP0,10.56.119.237,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,47414,off,W02510PAPP1,10.56.119.238,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W02510PAPP1,10.56.119.238,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,34354,on,W02763PAPP1,10.56.119.241,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,38456,nscp.exe,W02764PNOD2,10.56.119.244,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,41256,off,W02764PNOD2,10.56.119.244,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,46662,on,W02764PNOD2,10.56.119.244,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02764PNOD2,10.56.119.244,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,42540,off,W02764PNOD3,10.56.119.243,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,46048,on,W02764PNOD3,10.56.119.243,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,41872,off,W02824PAPP0,10.56.119.14,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02824PAPP0,10.56.119.14,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W02824PAPP0,10.56.119.14,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W02824PAPP0,10.56.119.14,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,38864,nscp.exe,W02825PNOD1,10.56.119.20,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,46736,off,W02825PNOD1,10.56.119.16,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,48914,nscp.exe,W02825PNOD1,10.56.119.16,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02825PNOD1,10.56.119.16,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02825PNOD1,10.56.119.18,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02825PNOD2,10.56.119.17,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,45472,on,W02894QNOD1,10.156.28.13,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02894QNOD1,10.156.28.13,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,40200,off,W02894QNOD2,10.156.28.14,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,42446,on,W02894QNOD2,10.156.28.14,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,43358,nscp.exe,W02894QNOD2,10.156.28.14,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,44660,on,W02894QNOD2,10.156.28.18,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02894QNOD2,10.156.28.17,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W02894QNOD2,10.156.28.14,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W02894QNOD2,10.156.28.14,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,37814,on,W02896QAPP0,10.156.28.11,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,34098,on,W02952QNOD1,10.156.24.146,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02952QNOD1,10.156.24.146,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,46936,nscp.exe,W02954QAPP0,10.156.24.145,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,47170,on,W02954QAPP0,10.156.24.145,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,45666,nscp.exe,W02975PAPP0,10.56.119.51,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W02975PAPP0,10.56.119.51,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,46206,off,W03014PAPP0,10.56.119.40,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,49090,nscp.exe,W03014PAPP0,10.56.119.40,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03014PAPP0,10.56.119.40,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03014PAPP0,10.56.119.40,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,37180,nscp.exe,W03022PNOD1,10.56.119.182,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,41954,off,W03022PNOD1,10.56.119.182,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03022PNOD1,10.56.119.182,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03022PNOD1,10.56.119.182,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,36128,nscp.exe,W03022PNOD2,10.56.119.50,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03022PNOD2,10.56.119.50,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03022PNOD2,10.56.119.50,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,45562,nscp.exe,W03060PAPP0,10.56.119.167,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03066UAPP0,10.156.24.118,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,46548,off,W03072USQL0,10.156.28.69,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W03072USQL0,10.156.28.69,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,37518,nscp.exe,W03073PNOD1,10.56.122.15,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,46690,off,W03073PNOD1,10.56.122.15,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03073PNOD1,10.56.122.15,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03073PNOD1,10.56.122.15,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W03073PNOD1,10.56.122.15,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,34854,nscp.exe,W03095PNOD1,10.56.122.24,5666,3
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,47008,off,W03095PNOD1,10.56.122.24,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03095PNOD1,10.56.122.24,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03095PNOD1,10.56.122.24,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W03095PNOD1,10.56.122.24,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,39136,nscp.exe,W03095PNOD2,10.56.122.25,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03095PNOD2,10.56.122.25,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,39686,System Idle Process,W03097PAPP0,10.56.122.28,80,122
